secid,date,days,forward_price,strike_price,premium,impl_volatility,delta,gamma,theta,vega,cp_flag,index_flag
107525,20130606,182,34.552521,34.552521,2.235112,0.229943,-0.461967,0.06915,-2.179844,9.688443,P,0
107525,20130606,273,34.355669,34.355669,2.748972,0.232465,-0.451485,0.055372,-1.770003,11.766284,P,0
107525,20130606,365,34.164336,34.164336,3.338509,0.245859,-0.439966,0.044865,-1.593975,13.481282,P,0
107525,20130606,547,33.799676,33.799676,4.238424,0.258516,-0.420962,0.034215,-1.323357,16.204327,P,0
107525,20130607,30,35.676402,35.676402,0.855685,0.209759,0.511994,0.185831,-5.239597,4.078146,C,0
107525,20130607,60,35.685091,35.685091,1.175418,0.203771,0.516476,0.13521,-3.616027,5.765057,C,0
107525,20130607,91,35.46396,35.46396,1.500282,0.204605,0.540781,0.113806,-3.079156,7.002185,C,0
107525,20130607,122,35.47326,35.47326,1.706779,0.205877,0.533798,0.098157,-2.6954,8.034838,C,0
107525,20130607,152,35.482704,35.482704,1.908645,0.208133,0.5305,0.08603,-2.420089,9.078303,C,0
107525,20130607,182,35.263651,35.263651,2.189196,0.212556,0.546528,0.077886,-2.289989,9.717193,C,0
107525,20130607,273,35.067699,35.067699,2.705454,0.215002,0.553039,0.062857,-1.902564,11.901601,C,0
107525,20130607,365,34.877879,34.877879,3.28052,0.226917,0.559298,0.051511,-1.744349,13.605179,C,0
107525,20130607,547,34.518518,34.518518,4.16115,0.237363,0.569633,0.040449,-1.514469,16.459627,C,0
107525,20130607,30,35.676402,35.676402,0.884921,0.21686,-0.487792,0.179851,-5.340883,4.077925,P,0
107525,20130607,60,35.685091,35.685091,1.214414,0.210411,-0.483351,0.131093,-3.644762,5.764385,P,0
107525,20130607,91,35.46396,35.46396,1.499259,0.212304,-0.476175,0.104749,-2.953503,7.050136,P,0
107525,20130607,122,35.47326,35.47326,1.753712,0.214459,-0.472808,0.089591,-2.569113,8.158595,P,0
107525,20130607,152,35.482704,35.482704,1.981193,0.217055,-0.469747,0.079304,-2.322713,9.101479,P,0
107525,20130607,182,35.263651,35.263651,2.19507,0.221246,-0.46331,0.070475,-2.139045,9.890247,P,0
107525,20130607,273,35.067699,35.067699,2.706299,0.224177,-0.453078,0.056319,-1.740631,12.015391,P,0
107525,20130607,365,34.877879,34.877879,3.333985,0.240484,-0.441244,0.044994,-1.590188,13.766929,P,0
107525,20130607,547,34.518518,34.518518,4.259732,0.254414,-0.42225,0.034116,-1.327474,16.55332,P,0
107525,20130610,30,35.476683,35.476683,0.873317,0.21529,0.512311,0.182073,-5.348318,4.055182,C,0
107525,20130610,60,35.485341,35.485341,1.179305,0.205598,0.516624,0.134761,-3.628513,5.732645,C,0
107525,20130610,91,35.264256,35.264256,1.50015,0.206374,0.540119,0.113772,-3.096905,6.916673,C,0
107525,20130610,122,35.273604,35.273604,1.707062,0.207467,0.532952,0.097961,-2.701473,8.075972,C,0
107525,20130610,152,35.283147,35.283147,1.909388,0.20946,0.530322,0.085859,-2.419273,9.012113,C,0
107525,20130610,182,35.064305,35.064305,2.174935,0.212886,0.545832,0.078271,-2.283396,9.729225,C,0
107525,20130610,273,34.868403,34.868403,2.680599,0.214589,0.552984,0.063693,-1.899584,11.942554,C,0
107525,20130610,365,34.679336,34.679336,3.261815,0.227349,0.55888,0.051786,-1.741425,13.587688,C,0
107525,20130610,547,34.323716,34.323716,4.128755,0.236998,0.569311,0.04078,-1.507144,16.370522,C,0
107525,20130610,30,35.476683,35.476683,0.917681,0.226159,-0.487262,0.173422,-5.538168,4.054891,P,0
107525,20130610,60,35.485341,35.485341,1.227709,0.213915,-0.48307,0.129669,-3.684326,5.731878,P,0
107525,20130610,91,35.264256,35.264256,1.507223,0.21464,-0.475948,0.104197,-2.969005,7.010041,P,0
107525,20130610,122,35.273604,35.273604,1.758894,0.216313,-0.47259,0.089324,-2.576394,8.112265,P,0
107525,20130610,152,35.283147,35.283147,1.985554,0.218768,-0.46952,0.079124,-2.327368,9.049651,P,0
107525,20130610,182,35.064305,35.064305,2.192354,0.222211,-0.463213,0.070573,-2.135802,9.833641,P,0
107525,20130610,273,34.868403,34.868403,2.694258,0.224439,-0.453042,0.056572,-1.73215,11.946746,P,0
107525,20130610,365,34.679336,34.679336,3.329638,0.241525,-0.441052,0.045049,-1.587115,13.687193,P,0
107525,20130610,547,34.323716,34.323716,4.224881,0.253791,-0.422319,0.034388,-1.314089,16.457891,P,0
107525,20130611,30,34.846688,34.846688,0.954741,0.239628,0.513702,0.16652,-5.842755,3.982703,C,0
107525,20130611,60,34.855087,34.855087,1.259705,0.223598,0.518078,0.126134,-3.871534,5.62993,C,0
107525,20130611,91,34.633686,34.633686,1.565476,0.220007,0.539988,0.108593,-3.237409,6.841049,C,0
107525,20130611,122,34.642832,34.642832,1.773823,0.219756,0.533469,0.093923,-2.800517,7.888288,C,0
107525,20130611,152,34.652109,34.652109,1.976482,0.22085,0.531392,0.082742,-2.497616,8.849012,C,0
107525,20130611,182,34.432984,34.432984,2.235727,0.223111,0.546462,0.07586,-2.342227,9.618946,C,0
107525,20130611,273,34.236547,34.236547,2.745596,0.224206,0.55358,0.061931,-1.942461,11.660955,C,0
107525,20130611,365,34.046958,34.046958,3.302174,0.23457,0.559814,0.051028,-1.760232,13.336743,C,0
107525,20130611,547,33.690027,33.690027,4.145663,0.242476,0.570317,0.04055,-1.511754,16.064077,C,0
107525,20130611,30,34.846688,34.846688,0.945601,0.23726,-0.486621,0.168285,-5.707592,3.982687,P,0
107525,20130611,60,34.855087,34.855087,1.246436,0.221115,-0.482476,0.127702,-3.741761,5.62976,P,0
107525,20130611,91,34.633686,34.633686,1.518125,0.220137,-0.475344,0.103414,-2.991919,6.884142,P,0
107525,20130611,122,34.642832,34.642832,1.766567,0.221224,-0.471958,0.088899,-2.588847,7.966517,P,0
107525,20130611,152,34.652109,34.652109,1.989603,0.223219,-0.468876,0.078925,-2.333234,8.887076,P,0
107525,20130611,182,34.432984,34.432984,2.189585,0.226009,-0.462567,0.070616,-2.134252,9.655658,P,0
107525,20130611,273,34.236547,34.236547,2.686978,0.227972,-0.452282,0.056673,-1.728435,11.728605,P,0
107525,20130611,365,34.046958,34.046958,3.304116,0.244131,-0.440342,0.045345,-1.575554,13.435539,P,0
107525,20130611,547,33.690027,33.690027,4.181259,0.255896,-0.421542,0.034689,-1.300878,16.150681,P,0
107525,20130612,30,35.005617,35.005617,0.961097,0.24012,0.51373,0.165418,-5.875048,4.000983,C,0
107525,20130612,60,35.013278,35.013278,1.255242,0.221786,0.517932,0.126585,-3.852727,5.655879,C,0
107525,20130612,91,34.792082,34.792082,1.562157,0.218965,0.539298,0.108817,-3.239665,6.805059,C,0
107525,20130612,122,34.801309,34.801309,1.776737,0.219048,0.53361,0.093848,-2.80362,7.990921,C,0
107525,20130612,152,34.810517,34.810517,1.978299,0.220236,0.530527,0.082441,-2.495596,8.911018,C,0
107525,20130612,182,34.591318,34.591318,2.238,0.22258,0.546144,0.075794,-2.348689,9.580819,C,0
107525,20130612,273,34.394614,34.394614,2.752223,0.223713,0.553506,0.061786,-1.945809,11.715609,C,0
107525,20130612,365,34.204825,34.204825,3.3136,0.234306,0.559744,0.050847,-1.764981,13.399474,C,0
107525,20130612,547,33.848819,33.848819,4.146799,0.241842,0.56981,0.040549,-1.517056,16.193047,C,0
107525,20130612,30,35.005617,35.005617,0.972852,0.242999,-0.486255,0.163534,-5.879456,4.000857,P,0
107525,20130612,60,35.013278,35.013278,1.266929,0.223744,-0.482209,0.125599,-3.809314,5.65558,P,0
107525,20130612,91,34.792082,34.792082,1.545319,0.223065,-0.475039,0.101583,-3.049645,6.915805,P,0
107525,20130612,122,34.801309,34.801309,1.79967,0.224353,-0.471569,0.087242,-2.640352,8.002882,P,0
107525,20130612,152,34.810517,34.810517,2.028351,0.226541,-0.468421,0.077397,-2.381389,8.92765,P,0
107525,20130612,182,34.591318,34.591318,2.23254,0.229385,-0.462132,0.06926,-2.178918,9.699677,P,0
107525,20130612,273,34.394614,34.394614,2.738511,0.231285,-0.451743,0.055601,-1.763921,11.781828,P,0
107525,20130612,365,34.204825,34.204825,3.351798,0.246519,-0.439915,0.044699,-1.600224,13.496866,P,0
107525,20130612,547,33.848819,33.848819,4.219105,0.256949,-0.421455,0.034398,-1.313631,16.225048,P,0
107525,20130613,30,34.720571,34.720571,0.936587,0.235916,0.51349,0.169752,-5.72589,3.968486,C,0
107525,20130613,60,34.728116,34.728116,1.233879,0.2198,0.517771,0.12878,-3.787401,5.609925,C,0
107525,20130613,91,34.506697,34.506697,1.551958,0.219646,0.538885,0.109536,-3.227524,6.820199,C,0
107525,20130613,122,34.515596,34.515596,1.773242,0.220742,0.532903,0.093859,-2.800185,7.92033,C,0
107525,20130613,152,34.524573,34.524573,1.980685,0.222339,0.530713,0.082308,-2.497051,8.814721,C,0
107525,20130613,182,34.304877,34.304877,2.24033,0.224811,0.545701,0.075461,-2.345316,9.524764,C,0
107525,20130613,273,34.106271,34.106271,2.75015,0.225937,0.553256,0.061649,-1.945816,11.617475,C,0
107525,20130613,365,33.913754,33.913754,3.312436,0.236642,0.559157,0.050588,-1.759138,13.25216,C,0
107525,20130613,547,33.550166,33.550166,4.145432,0.243906,0.570136,0.040547,-1.513567,16.098146,C,0
107525,20130613,30,34.720571,34.720571,0.920978,0.231923,-0.486896,0.172764,-5.564675,3.968491,P,0
107525,20130613,60,34.728116,34.728116,1.24943,0.222464,-0.482313,0.12736,-3.756675,5.609592,P,0
107525,20130613,91,34.506697,34.506697,1.506478,0.219249,-0.475399,0.104204,-2.972878,6.859348,P,0
107525,20130613,122,34.515596,34.515596,1.753079,0.220344,-0.472006,0.089563,-2.572101,7.937854,P,0
107525,20130613,152,34.524573,34.524573,1.982922,0.223293,-0.468809,0.079169,-2.328264,8.85513,P,0
107525,20130613,182,34.304877,34.304877,2.190732,0.226957,-0.462416,0.070572,-2.138783,9.62029,P,0
107525,20130613,273,34.106271,34.106271,2.691073,0.229159,-0.452066,0.056579,-1.735004,11.684064,P,0
107525,20130613,365,33.913754,33.913754,3.316969,0.246017,-0.439905,0.045148,-1.586359,13.385542,P,0
107525,20130613,547,33.550166,33.550166,4.182672,0.256912,-0.421311,0.034673,-1.306796,16.08744,P,0
107525,20130614,30,34.405522,34.405522,0.911123,0.231602,0.513243,0.174501,-5.570903,3.932558,C,0
107525,20130614,60,34.182956,34.182956,1.339052,0.220174,0.547666,0.128946,-3.738863,5.524846,C,0
107525,20130614,91,34.191453,34.191453,1.532256,0.219237,0.538363,0.111,-3.199517,6.748459,C,0
107525,20130614,122,34.200128,34.200128,1.75669,0.220665,0.533015,0.094808,-2.775194,7.84807,C,0
107525,20130614,152,33.980046,33.980046,2.082836,0.223452,0.549667,0.082529,-2.483967,8.672061,C,0
107525,20130614,182,33.98882,33.98882,2.220052,0.224534,0.545958,0.076163,-2.318175,9.449588,C,0
107525,20130614,273,33.789187,33.789187,2.720274,0.225534,0.553082,0.062304,-1.923296,11.566509,C,0
107525,20130614,365,33.594398,33.594398,3.286571,0.236854,0.559524,0.051069,-1.745207,13.112967,C,0
107525,20130614,547,33.221257,33.221257,4.114498,0.244267,0.570415,0.04085,-1.497847,15.902248,C,0
107525,20130614,30,34.405522,34.405522,0.936198,0.237919,-0.486549,0.169946,-5.657355,3.93237,P,0
107525,20130614,60,34.182956,34.182956,1.164824,0.230172,-0.453086,0.123474,-3.831883,5.525779,P,0
107525,20130614,91,34.191453,34.191453,1.535268,0.225508,-0.47475,0.102227,-3.030978,6.796196,P,0
107525,20130614,122,34.200128,34.200128,1.785036,0.226445,-0.47126,0.087928,-2.620254,7.864521,P,0
107525,20130614,152,33.980046,33.980046,1.904626,0.230013,-0.450035,0.077191,-2.368998,8.735271,P,0
107525,20130614,182,33.98882,33.98882,2.212519,0.231363,-0.461725,0.069842,-2.161529,9.530594,P,0
107525,20130614,273,33.789187,33.789187,2.711883,0.23311,-0.451303,0.056109,-1.750132,11.573898,P,0
107525,20130614,365,33.594398,33.594398,3.322415,0.24876,-0.439254,0.04504,-1.59126,13.258495,P,0
107525,20130614,547,33.221257,33.221257,4.169657,0.258579,-0.420749,0.034746,-1.307612,15.934536,P,0
107525,20130617,30,35.005588,35.005588,0.902394,0.225449,0.512891,0.176196,-5.518377,4.001264,C,0
107525,20130617,60,34.783268,34.783268,1.292722,0.211761,0.547529,0.134055,-3.723451,5.616252,C,0
107525,20130617,91,34.791775,34.791775,1.504988,0.211805,0.537491,0.113163,-3.152888,6.836781,C,0
107525,20130617,122,34.800465,34.800465,1.725283,0.213475,0.530665,0.096249,-2.730696,7.907792,C,0
107525,20130617,152,34.580255,34.580255,2.043972,0.217291,0.548391,0.084087,-2.477902,8.822286,C,0
107525,20130617,182,34.588899,34.588899,2.203928,0.219567,0.544843,0.076811,-2.314463,9.637886,C,0
107525,20130617,273,34.388915,34.388915,2.707784,0.22091,0.551505,0.062365,-1.912183,11.673731,C,0
107525,20130617,365,34.19386,34.19386,3.299653,0.234037,0.558727,0.051092,-1.763984,13.390175,C,0
107525,20130617,547,33.820497,33.820497,4.127153,0.240865,0.569889,0.040771,-1.504491,16.088921,C,0
107525,20130617,30,35.005588,35.005588,0.952231,0.237845,-0.486552,0.167084,-5.754405,4.000959,P,0
107525,20130617,60,34.783268,34.783268,1.258953,0.223869,-0.478817,0.124592,-3.782791,5.618609,P,0
107525,20130617,91,34.791775,34.791775,1.535818,0.221689,-0.475194,0.10223,-3.031704,6.91589,P,0
107525,20130617,122,34.800465,34.800465,1.788527,0.222966,-0.471719,0.087787,-2.625143,8.003117,P,0
107525,20130617,152,34.580255,34.580255,2.041516,0.225745,-0.469459,0.076867,-2.349576,8.862529,P,0
107525,20130617,182,34.588899,34.588899,2.227161,0.228831,-0.462228,0.069438,-2.176459,9.699571,P,0
107525,20130617,273,34.388915,34.388915,2.729936,0.230547,-0.451917,0.055793,-1.762654,11.781433,P,0
107525,20130617,365,34.19386,34.19386,3.371169,0.247954,-0.439648,0.04444,-1.615878,13.496899,P,0
107525,20130617,547,33.820497,33.820497,4.21831,0.25689,-0.421495,0.034409,-1.324031,16.226191,P,0
107525,20130618,30,34.985584,34.985584,0.908704,0.227156,0.512989,0.17497,-5.556672,3.998946,C,0
107525,20130618,60,34.763397,34.763397,1.300516,0.214023,0.547179,0.133166,-3.773688,5.536777,C,0
107525,20130618,91,34.771906,34.771906,1.512119,0.213202,0.537109,0.112548,-3.173581,6.882824,C,0
107525,20130618,122,34.780594,34.780594,1.733921,0.214709,0.530648,0.095705,-2.743574,7.948302,C,0
107525,20130618,152,34.560536,34.560536,2.046291,0.218185,0.548141,0.08394,-2.491182,8.789028,C,0
107525,20130618,182,34.569453,34.569453,2.205479,0.219898,0.544617,0.076634,-2.314,9.608878,C,0
107525,20130618,273,34.369487,34.369487,2.707569,0.221025,0.551506,0.062364,-1.912322,11.666893,C,0
107525,20130618,365,34.17402,34.17402,3.30679,0.234709,0.558779,0.050961,-1.767497,13.381907,C,0
107525,20130618,547,33.799025,33.799025,4.130072,0.241356,0.56985,0.040754,-1.507651,16.037178,C,0
107525,20130618,30,34.985584,34.985584,0.923982,0.230917,-0.486953,0.172204,-5.582875,3.998804,P,0
107525,20130618,60,34.763397,34.763397,1.238098,0.220276,-0.479125,0.126706,-3.719121,5.615574,P,0
107525,20130618,91,34.771906,34.771906,1.511073,0.218235,-0.475548,0.103918,-2.982092,6.912156,P,0
107525,20130618,122,34.780594,34.780594,1.763676,0.219986,-0.47207,0.089036,-2.588003,7.998953,P,0
107525,20130618,152,34.560536,34.560536,2.016709,0.223052,-0.469907,0.077847,-2.319465,8.858095,P,0
107525,20130618,182,34.569453,34.569453,2.199808,0.226139,-0.46261,0.070311,-2.148656,9.69471,P,0
107525,20130618,273,34.369487,34.369487,2.696129,0.227809,-0.452385,0.056502,-1.739908,11.775965,P,0
107525,20130618,365,34.17402,34.17402,3.348372,0.24641,-0.439945,0.044748,-1.604593,13.490273,P,0
107525,20130618,547,33.799025,33.799025,4.189099,0.255245,-0.421872,0.034655,-1.31512,16.21908,P,0
107525,20130619,30,34.595526,34.595526,0.909064,0.229809,0.51314,0.174898,-5.558462,3.954312,C,0
107525,20130619,60,34.373396,34.373396,1.296122,0.216523,0.547073,0.13366,-3.790501,5.5387,C,0
107525,20130619,91,34.381939,34.381939,1.509646,0.215663,0.53657,0.112641,-3.177793,6.74149,C,0
107525,20130619,122,34.390677,34.390677,1.737337,0.217581,0.530923,0.095489,-2.748774,7.858815,C,0
107525,20130619,152,34.170693,34.170693,2.04822,0.221319,0.548417,0.083847,-2.503545,8.725357,C,0
107525,20130619,182,34.179661,34.179661,2.203302,0.222628,0.544587,0.076741,-2.322422,9.531673,C,0
107525,20130619,273,33.980711,33.980711,2.707622,0.223699,0.551581,0.062322,-1.914791,11.57858,C,0
107525,20130619,365,33.787145,33.787145,3.304606,0.237609,0.559065,0.050972,-1.772936,13.247617,C,0
107525,20130619,547,33.419593,33.419593,4.126229,0.244013,0.570105,0.040705,-1.508277,15.885514,C,0
107525,20130619,30,34.595526,34.595526,0.832121,0.210292,-0.488149,0.191253,-5.025261,3.954562,P,0
107525,20130619,60,34.373396,34.373396,1.147088,0.206381,-0.480232,0.136775,-3.442999,5.553172,P,0
107525,20130619,91,34.381939,34.381939,1.422021,0.207685,-0.476588,0.110448,-2.804106,6.835468,P,0
107525,20130619,122,34.390677,34.390677,1.669665,0.2106,-0.473144,0.094073,-2.447893,7.910435,P,0
107525,20130619,152,34.170693,34.170693,1.929138,0.215587,-0.471081,0.081454,-2.21463,8.759762,P,0
107525,20130619,182,34.179661,34.179661,2.118743,0.220263,-0.463405,0.073012,-2.067796,9.586816,P,0
107525,20130619,273,33.980711,33.980711,2.602702,0.222407,-0.453227,0.058529,-1.677161,11.645006,P,0
107525,20130619,365,33.787145,33.787145,3.260751,0.242673,-0.440624,0.045954,-1.55972,13.338505,P,0
107525,20130619,547,33.419593,33.419593,4.08876,0.25198,-0.422499,0.035497,-1.278343,16.035236,P,0
107525,20130620,30,33.495394,33.495394,0.995774,0.26001,0.514867,0.159636,-6.08401,3.827978,C,0
107525,20130620,60,33.27323,33.27323,1.359664,0.23643,0.546691,0.126778,-4.015198,5.342623,C,0
107525,20130620,91,33.281751,33.281751,1.564455,0.231202,0.537139,0.1083,-3.289553,6.548493,C,0
107525,20130620,122,33.29052,33.29052,1.790343,0.231992,0.531294,0.092216,-2.827147,7.633374,C,0
107525,20130620,152,33.070733,33.070733,2.100336,0.234938,0.548847,0.081256,-2.561458,8.450359,C,0
107525,20130620,182,33.079955,33.079955,2.254723,0.235706,0.545212,0.074527,-2.368944,9.245882,C,0
107525,20130620,273,32.881471,32.881471,2.765825,0.23668,0.552758,0.060747,-1.957487,11.152721,C,0
107525,20130620,365,32.689554,32.689554,3.32644,0.247533,0.559731,0.050254,-1.778788,12.827495,C,0
107525,20130620,547,32.328925,32.328925,4.12181,0.252146,0.571363,0.040586,-1.507801,15.356705,C,0
107525,20130620,30,33.495394,33.495394,0.981033,0.2561,-0.485498,0.16215,-5.930204,3.828,P,0
107525,20130620,60,33.27323,33.27323,1.276163,0.237215,-0.477669,0.122851,-3.834916,5.373902,P,0
107525,20130620,91,33.281751,33.281751,1.542424,0.232762,-0.473963,0.101715,-3.044696,6.614511,P,0
107525,20130620,122,33.29052,33.29052,1.797972,0.234336,-0.47028,0.087251,-2.638732,7.653919,P,0
107525,20130620,152,33.070733,33.070733,2.052639,0.237358,-0.467711,0.076337,-2.361428,8.472388,P,0
107525,20130620,182,33.079955,33.079955,2.235769,0.240227,-0.460409,0.06907,-2.183478,9.272564,P,0
107525,20130620,273,32.881471,32.881471,2.738165,0.241895,-0.449663,0.055504,-1.765669,11.257573,P,0
107525,20130620,365,32.689554,32.689554,3.360375,0.258617,-0.437156,0.044453,-1.606582,12.890075,P,0
107525,20130620,547,32.328925,32.328925,4.169144,0.265827,-0.418743,0.034661,-1.29991,15.483919,P,0
107525,20130621,30,33.270377,33.270377,0.959393,0.252201,0.51442,0.165699,-5.862988,3.802416,C,0
107525,20130621,60,33.048463,33.048463,1.313763,0.229919,0.546948,0.131631,-3.891759,5.241151,C,0
107525,20130621,91,33.057323,33.057323,1.529593,0.227917,0.536355,0.110869,-3.230659,6.540039,C,0
107525,20130621,122,33.066632,33.066632,1.76362,0.229884,0.531662,0.093784,-2.787765,7.540509,C,0
107525,20130621,152,32.847503,32.847503,2.080971,0.233691,0.548983,0.082076,-2.528412,8.433117,C,0
107525,20130621,182,32.857355,32.857355,2.231482,0.234888,0.545118,0.075343,-2.349198,9.155329,C,0
107525,20130621,273,32.662055,32.662055,2.739651,0.236,0.552708,0.061347,-1.943219,11.076736,C,0
107525,20130621,365,32.474546,32.474546,3.300883,0.247321,0.559607,0.050627,-1.770069,12.739491,C,0
107525,20130621,547,32.124454,32.124454,4.086279,0.251765,0.57101,0.040899,-1.501375,15.250947,C,0
107525,20130621,30,33.270377,33.270377,0.929319,0.244232,-0.486185,0.171194,-5.61626,3.802506,P,0
107525,20130621,60,33.048463,33.048463,1.216486,0.227645,-0.478439,0.128895,-3.653221,5.338049,P,0
107525,20130621,91,33.057323,33.057323,1.486998,0.225908,-0.47465,0.105527,-2.93288,6.570309,P,0
107525,20130621,122,33.066632,33.066632,1.742348,0.228609,-0.470956,0.090061,-2.554307,7.60292,P,0
107525,20130621,152,32.847503,32.847503,1.968282,0.23308,-0.463779,0.078393,-2.304243,8.422622,P,0
107525,20130621,182,32.857355,32.857355,2.183042,0.236144,-0.460966,0.070747,-2.128448,9.210361,P,0
107525,20130621,273,32.662055,32.662055,2.676116,0.238001,-0.45031,0.0568,-1.720584,11.182708,P,0
107525,20130621,365,32.474546,32.474546,3.331573,0.258145,-0.43722,0.044833,-1.58678,12.801692,P,0
107525,20130621,547,32.124454,32.124454,4.141282,0.265862,-0.418678,0.034883,-1.282908,15.375902,P,0
107525,20130624,30,33.720553,33.720553,1.007044,0.261199,0.514935,0.157848,-6.153419,3.853672,C,0
107525,20130624,60,33.49911,33.49911,1.359644,0.236902,0.545507,0.126809,-4.088504,5.336401,C,0
107525,20130624,91,33.508554,33.508554,1.587968,0.234226,0.53499,0.106241,-3.359069,6.600187,C,0
107525,20130624,122,33.518656,33.518656,1.827122,0.235531,0.53026,0.089812,-2.87995,7.670116,C,0
107525,20130624,152,33.3004,33.3004,2.14196,0.238598,0.547514,0.079081,-2.610316,8.526192,C,0
107525,20130624,182,33.311383,33.311383,2.299558,0.239432,0.544292,0.072613,-2.418889,9.303605,C,0
107525,20130624,273,33.119999,33.119999,2.850267,0.243154,0.5516,0.05833,-2.017545,11.297281,C,0
107525,20130624,365,32.936025,32.936025,3.355669,0.248604,0.558777,0.049601,-1.804326,12.927401,C,0
107525,20130624,547,32.590025,32.590025,4.184911,0.255041,0.569919,0.039596,-1.535364,15.567605,C,0
107525,20130624,30,33.720553,33.720553,0.946328,0.245383,-0.486121,0.168118,-5.718573,3.853924,P,0
107525,20130624,60,33.49911,33.49911,1.251015,0.23095,-0.478258,0.12538,-3.7563,5.410605,P,0
107525,20130624,91,33.508554,33.508554,1.527042,0.22887,-0.474424,0.102788,-3.010679,6.659476,P,0
107525,20130624,122,33.518656,33.518656,1.788851,0.231551,-0.47069,0.087743,-2.620678,7.706074,P,0
107525,20130624,152,33.3004,33.3004,2.020858,0.236037,-0.46357,0.076398,-2.363303,8.537687,P,0
107525,20130624,182,33.311383,33.311383,2.239683,0.23898,-0.460712,0.068994,-2.180793,9.336039,P,0
107525,20130624,273,33.119999,33.119999,2.791875,0.244915,-0.449339,0.05447,-1.791466,11.333616,P,0
107525,20130624,365,32.936025,32.936025,3.330697,0.25446,-0.438209,0.044915,-1.580368,12.983335,P,0
107525,20130624,547,32.590025,32.590025,4.230652,0.267784,-0.418576,0.034192,-1.306184,15.590756,P,0
107525,20130625,30,33.675515,33.675515,0.95442,0.247875,0.514173,0.166567,-5.833687,3.848796,C,0
107525,20130625,60,33.453819,33.453819,1.308439,0.228702,0.545318,0.132269,-3.964369,5.306454,C,0
107525,20130625,91,33.463156,33.463156,1.541071,0.227721,0.534276,0.109648,-3.268677,6.539549,C,0
107525,20130625,122,33.473269,33.473269,1.778056,0.22944,0.52989,0.092488,-2.807613,7.660672,C,0
107525,20130625,152,33.25503,33.25503,2.087565,0.233208,0.5473,0.081484,-2.563298,8.444802,C,0
107525,20130625,182,33.265966,33.265966,2.246519,0.234505,0.54311,0.074246,-2.367024,9.213749,C,0
107525,20130625,273,33.073762,33.073762,2.800478,0.239289,0.551479,0.059498,-1.987939,11.256697,C,0
107525,20130625,365,32.888991,32.888991,3.314061,0.245709,0.558586,0.05033,-1.783536,12.91178,C,0
107525,20130625,547,32.54226,32.54226,4.138988,0.252565,0.569419,0.040071,-1.519683,15.504328,C,0
107525,20130625,30,33.675515,33.675515,0.921583,0.239282,-0.486473,0.172641,-5.568521,3.848895,P,0
107525,20130625,60,33.453819,33.453819,1.228366,0.227065,-0.478586,0.127709,-3.688727,5.403541,P,0
107525,20130625,91,33.463156,33.463156,1.506436,0.226083,-0.474694,0.104198,-2.970353,6.650783,P,0
107525,20130625,122,33.473269,33.473269,1.764851,0.228748,-0.471007,0.088941,-2.58554,7.696125,P,0
107525,20130625,152,33.25503,33.25503,1.997071,0.23355,-0.463918,0.077324,-2.335403,8.526494,P,0
107525,20130625,182,33.265966,33.265966,2.214703,0.236622,-0.461055,0.069785,-2.156544,9.324088,P,0
107525,20130625,273,33.073762,33.073762,2.767257,0.243063,-0.449681,0.054969,-1.776252,11.319233,P,0
107525,20130625,365,32.888991,32.888991,3.302886,0.252672,-0.438536,0.045296,-1.567839,12.966949,P,0
107525,20130625,547,32.54226,32.54226,4.179358,0.264871,-0.419237,0.034622,-1.290657,15.573551,P,0
107525,20130626,30,34.355637,34.355637,0.95012,0.24187,0.51383,0.167328,-5.808414,3.926645,C,0
107525,20130626,60,34.133981,34.133981,1.303521,0.223871,0.54448,0.132838,-3.971092,5.371815,C,0
107525,20130626,91,34.143124,34.143124,1.544004,0.223773,0.533548,0.109397,-3.277386,6.719276,C,0
107525,20130626,122,34.153133,34.153133,1.786502,0.226063,0.529065,0.09191,-2.818646,7.795464,C,0
107525,20130626,152,33.934632,33.934632,2.105773,0.230679,0.546747,0.080731,-2.585305,8.652038,C,0
107525,20130626,182,33.945127,33.945127,2.268481,0.232244,0.542544,0.073485,-2.390226,9.446912,C,0
107525,20130626,273,33.751894,33.751894,2.814962,0.235706,0.55092,0.059207,-1.996365,11.489441,C,0
107525,20130626,365,33.565366,33.565366,3.325471,0.241621,0.55791,0.050204,-1.788785,13.196438,C,0
107525,20130626,547,33.214383,33.214383,4.177549,0.249742,0.568888,0.039722,-1.530238,15.831276,C,0
107525,20130626,30,34.355637,34.355637,0.885547,0.225365,-0.48728,0.179692,-5.349052,3.926879,P,0
107525,20130626,60,34.133981,34.133981,1.190184,0.215609,-0.479588,0.131872,-3.572656,5.513915,P,0
107525,20130626,91,34.143124,34.143124,1.47881,0.217502,-0.475617,0.106196,-2.915454,6.786763,P,0
107525,20130626,122,34.153133,34.153133,1.742721,0.221366,-0.471919,0.090112,-2.552994,7.8537,P,0
107525,20130626,152,33.934632,33.934632,1.985258,0.227501,-0.464808,0.077841,-2.322053,8.702323,P,0
107525,20130626,182,33.945127,33.945127,2.207374,0.231093,-0.46196,0.070076,-2.150554,9.516356,P,0
107525,20130626,273,33.751894,33.751894,2.760193,0.237536,-0.450779,0.055169,-1.773275,11.555367,P,0
107525,20130626,365,33.565366,33.565366,3.311163,0.248163,-0.439605,0.045243,-1.574453,13.239635,P,0
107525,20130626,547,33.214383,33.214383,4.220149,0.26196,-0.420213,0.034351,-1.307413,15.905565,P,0
